timestamp,DXL_PWM,DXL_Current,DXL_Velocity,θ(t),DXL_Input_Voltage,U
18.04,-0.07345,-0.00269,-0.1678657674568146,0.026459191460234052,11.9,-0.874055
18.06,-0.07571,-0.00269,-0.1918465913792167,0.021851522234968824,11.9,-0.900949
18.080000000000002,-0.07797000000000001,-0.00269,-0.1918465913792167,0.018779742751458817,11.9,-0.9278430000000002
18.1,-0.0791,-0.00269,-0.1918465913792167,0.012636183784438577,11.9,-0.9412900000000001
18.12,-0.08023,-0.00269,-0.21582741530161878,0.008028514559173788,11.9,-0.954737
18.14,-0.08136000000000002,-0.00269,-0.21582741530161878,0.00495673507566378,11.9,-0.9681840000000003
18.16,-0.08136000000000002,-0.00269,-0.21582741530161878,0.0003490658503987693,11.9,-0.9681840000000003
18.18,-0.08136000000000002,-0.00269,-0.21582741530161878,-0.004258603374866241,11.9,-0.9681840000000003
18.2,-0.08023,-0.00269,-0.1918465913792167,-0.007330382858376024,11.9,-0.954737
18.22,-0.0791,-0.00269,-0.1918465913792167,-0.011938052083641256,11.9,-0.9412900000000001
18.240000000000002,-0.07797000000000001,-0.00538,-0.1918465913792167,-0.015009831567151263,11.9,-0.9278430000000002
18.26,-0.07571,-0.00807,-0.1678657674568146,-0.019617500792416493,11.9,-0.900949
18.28,-0.07345,-0.01076,-0.1678657674568146,-0.022689280275926278,11.9,-0.874055
18.3,-0.07006,-0.00807,-0.1678657674568146,-0.025761059759436284,11.9,-0.833714
18.32,-0.06667,-0.00538,-0.1678657674568146,-0.030368728984701516,11.9,-0.793373
18.34,-0.06328,-0.00269,-0.1678657674568146,-0.033440508468211526,11.9,-0.753032
18.36,-0.05876000000000001,-0.00269,-0.1918465913792167,-0.038048177693476536,11.9,-0.6992440000000001
18.38,-0.054240000000000003,-0.00269,-0.1678657674568146,-0.04111995717698654,11.9,-0.645456
18.400000000000002,-0.04972000000000001,-0.00269,-0.1678657674568146,-0.04419173666049655,11.9,-0.5916680000000001
18.42,-0.04407,0.0,-0.14388494353441253,-0.04572762640225155,11.9,-0.524433
18.44,-0.03955,0.0,-0.11990411961201045,-0.04879940588576133,11.9,-0.47064500000000004
18.46,-0.0339,0.0,-0.11990411961201045,-0.05033529562751656,11.9,-0.40341
18.48,-0.02825,0.0,-0.09592329568960835,-0.05187118536927179,11.9,-0.336175
18.5,-0.02825,0.0,-0.09592329568960835,-0.05263913024014929,11.9,-0.336175
18.52,-0.01582,-0.00269,-0.047961647844804174,-0.05340707511102657,11.9,-0.188258
18.54,-0.00904,-0.00269,-0.047961647844804174,-0.05340707511102657,11.9,-0.10757599999999999
