time,acc_sim,pos_sim,vel_sim,input_V,input_tau,tau_grav,tau_f
5.509917219522559,3.7166123420604853,-0.4147377665162295,-0.6589223485730612,-3.389423204356107,-1.3372773487730218,-1.0424562237629487,0.06899485225705065
5.519917219522559,3.0793098707594675,-0.42115402542190455,-0.6253825665554505,-3.2952942043561113,-1.300139295489834,-1.0010270061958737,0.05716402735426035
5.5299172195225585,3.468464036565107,-0.4272461275730582,-0.5923893479252427,-3.154490306534167,-1.2445859308541518,-0.9414106655372374,0.06438824976538499
5.539917219522558,3.6289732332962377,-0.4329932878261051,-0.5567777503176817,-3.0132968065341665,-1.1888788509293675,-0.8818809717211764,0.06736792784185147
5.549917219522558,3.7835833190845833,-0.4383764505037405,-0.5195987588177285,-2.8654354639881814,-1.1305410122399442,-0.8199718198328602,0.07023809536126052
5.559917219522558,3.8404909449961173,-0.44338204610601234,-0.4814265854320605,-2.717518463988188,-1.0721812142235063,-0.7582992681589883,0.0712945233340227
5.569917219522558,3.378104233355887,-0.4480134747759745,-0.4456274419983149,-2.6029406767181453,-1.0269752100302738,-0.7100351406809272,0.06271081862686062
5.5799172195225575,3.1705119163596214,-0.4523050022893143,-0.4130212375837415,-2.4886411767181453,-0.9818790024721152,-0.6621113127761746,0.058857093803648175
5.589917219522557,3.7424934654419806,-0.45626522384663293,-0.3780725039744667,-2.327666778896212,-0.9183674835614682,-0.5959956894405612,0.069475307069016
5.599917219522557,3.9804176827797004,-0.4598539421002573,-0.33927830340022835,-2.166302778896219,-0.8547022493617177,-0.5299750040940264,0.07389211052140127
5.609917219522557,4.167429308971946,-0.4630438776921851,-0.2983992695011803,-1.9982709363502282,-0.788406256397323,-0.4615888104485295,0.07736377727918081
5.619917219522557,4.2375082619605,-0.4658180151311597,-0.2563126956002277,-1.8301834363502283,-0.7220883041059133,-0.3934558114845826,0.07866471656549162
5.629917219522556,3.780063270002839,-0.46817834960378546,-0.216514343415273,-1.6954351490801827,-0.6689241456377104,-0.33874933777902855,0.07017274949142521
5.639917219522556,3.5738723062090796,-0.4701586152973743,-0.17987967353645076,-1.5609651490801826,-0.6158697838045826,-0.2844024280135351,0.06634503926114538
5.649917219522556,3.5731560093689456,-0.4717787060469765,-0.14413904786844417,-1.4198273065341978,-0.5601846632068159,-0.22766081733552163,0.06633174199199035
5.659917219522556,3.5649395872066525,-0.4730415523494075,-0.10844400231084975,-1.2786338065342042,-0.5044775832820343,-0.17113081797717233,0.06617921308098354
5.669917219522556,3.5530286226162575,-0.47394793415629183,-0.07285225146346788,-1.1374403065342042,-0.44877050335725016,-0.11483343228266102,0.0659580990215878
5.679917219522555,3.539586207982202,-0.4744990252979067,-0.03738839821646386,-0.9962468065342042,-0.393063423432466,-0.05876757336208527,0.06570855526337584
